tau_1,tau_2,patch_acc_multi,patch_f1_macro,patch_pre_macro,patch_rec_macro,patch_f1_weighted,patch_pre_weighted,patch_rec_weighted,patch_f1_micro,patch_acc_bin,patch_f1_bin,patch_pre_bin,patch_rec_bin
0.94,0.93,0.966,0.6834,0.9776,0.559,0.9601,0.9663,0.966,0.966,0.9663,0.6486,0.9795,0.4848
0.94,0.94,0.965,0.6707,0.9771,0.5459,0.9586,0.9654,0.965,0.965,0.9652,0.6337,0.9788,0.4686
0.95,0.0,0.9638,0.6585,0.9761,0.5335,0.9569,0.9642,0.9638,0.9638,0.9641,0.6167,0.978,0.4503
0.95,0.01,0.9582,0.7943,0.7773,0.8423,0.9619,0.9696,0.9582,0.9582,0.9586,0.7263,0.6308,0.856
0.95,0.02,0.9684,0.82,0.8231,0.8343,0.9697,0.9728,0.9684,0.9684,0.9688,0.7749,0.7208,0.8377
0.95,0.03,0.9717,0.829,0.8525,0.8223,0.9723,0.9742,0.9717,0.9717,0.9721,0.791,0.7627,0.8215
0.95,0.04,0.9736,0.8333,0.8601,0.8211,0.9738,0.9751,0.9736,0.9736,0.974,0.8016,0.7845,0.8195
0.95,0.05,0.9747,0.8372,0.8693,0.8196,0.9748,0.9759,0.9747,0.9747,0.9751,0.8084,0.7996,0.8174
0.95,0.06,0.9755,0.8384,0.8786,0.8137,0.9754,0.9763,0.9755,0.9755,0.9758,0.811,0.8126,0.8093
0.95,0.07,0.9766,0.8418,0.8849,0.814,0.9764,0.977,0.9766,0.9766,0.9768,0.8176,0.8261,0.8093
0.95,0.08,0.9766,0.8397,0.8869,0.8085,0.9763,0.9769,0.9766,0.9766,0.9768,0.8165,0.8302,0.8032
0.95,0.09,0.9764,0.8304,0.8939,0.7911,0.9759,0.9765,0.9764,0.9764,0.9767,0.813,0.8384,0.789
0.95,0.1,0.9772,0.833,0.8996,0.7903,0.9766,0.9771,0.9772,0.9772,0.9775,0.8177,0.8509,0.787
0.95,0.11,0.9771,0.8282,0.9049,0.7784,0.9763,0.9767,0.9771,0.9771,0.9773,0.8141,0.86,0.7728
0.95,0.12,0.9773,0.8292,0.9083,0.7775,0.9765,0.9769,0.9773,0.9773,0.9776,0.8155,0.8656,0.7708
0.95,0.13,0.9776,0.8299,0.9105,0.7766,0.9767,0.9771,0.9776,0.9776,0.9779,0.8168,0.8713,0.7688
0.95,0.14,0.9777,0.8304,0.9113,0.7766,0.9768,0.9772,0.9777,0.9777,0.978,0.8177,0.8733,0.7688
0.95,0.15,0.978,0.8319,0.9151,0.7767,0.9771,0.9775,0.978,0.978,0.9783,0.8195,0.8773,0.7688
0.95,0.16,0.9777,0.8307,0.9147,0.7747,0.9768,0.9772,0.9777,0.9777,0.978,0.8169,0.8767,0.7647
0.95,0.17,0.9779,0.8308,0.9168,0.7727,0.9769,0.9772,0.9779,0.9779,0.9781,0.817,0.8824,0.7606
0.95,0.18,0.9777,0.8299,0.9167,0.7712,0.9767,0.9771,0.9777,0.9777,0.978,0.8157,0.8821,0.7586
0.95,0.19,0.9781,0.8322,0.9228,0.7713,0.9771,0.9776,0.9781,0.9781,0.9784,0.8184,0.8884,0.7586
0.95,0.2,0.978,0.8314,0.9233,0.7693,0.9769,0.9774,0.978,0.978,0.9783,0.8167,0.89,0.7546
0.95,0.21,0.9781,0.8321,0.9249,0.7693,0.9771,0.9775,0.9781,0.9781,0.9784,0.8176,0.8921,0.7546
0.95,0.22,0.9781,0.8316,0.9256,0.7678,0.977,0.9775,0.9781,0.9781,0.9784,0.8172,0.894,0.7525
0.95,0.23,0.9781,0.8316,0.9256,0.7678,0.977,0.9775,0.9781,0.9781,0.9784,0.8172,0.894,0.7525
0.95,0.24,0.9776,0.8251,0.925,0.7586,0.9763,0.9769,0.9776,0.9776,0.9779,0.8115,0.8949,0.7424
0.95,0.25,0.9777,0.8259,0.9274,0.7586,0.9765,0.9771,0.9777,0.9777,0.978,0.8124,0.8971,0.7424
0.95,0.26,0.9777,0.8259,0.9274,0.7586,0.9765,0.9771,0.9777,0.9777,0.978,0.8124,0.8971,0.7424
0.95,0.27,0.9779,0.8243,0.9307,0.7552,0.9765,0.9772,0.9779,0.9779,0.9781,0.8129,0.9012,0.7404
0.95,0.28,0.9773,0.8209,0.9324,0.7488,0.9759,0.9767,0.9773,0.9773,0.9776,0.8072,0.9023,0.7302
0.95,0.29,0.9772,0.8199,0.9322,0.7472,0.9758,0.9766,0.9772,0.9772,0.9775,0.8058,0.902,0.7282
0.95,0.3,0.977,0.8183,0.9319,0.7447,0.9755,0.9763,0.977,0.977,0.9772,0.8031,0.9015,0.7241
0.95,0.31,0.9768,0.8168,0.9316,0.7428,0.9753,0.9761,0.9768,0.9768,0.9771,0.8018,0.9013,0.7221
0.95,0.32,0.9766,0.8156,0.9313,0.7408,0.975,0.9758,0.9766,0.9766,0.9768,0.7991,0.9008,0.7181
0.95,0.33,0.9767,0.816,0.9322,0.7409,0.9752,0.976,0.9767,0.9767,0.977,0.8,0.9031,0.7181
0.95,0.34,0.9768,0.8163,0.9357,0.7394,0.9753,0.9762,0.9768,0.9768,0.9771,0.8005,0.9075,0.716
0.95,0.35,0.9767,0.8148,0.9355,0.7375,0.9751,0.976,0.9767,0.9767,0.977,0.7991,0.9072,0.714
0.95,0.36,0.9763,0.8103,0.935,0.7314,0.9746,0.9756,0.9763,0.9763,0.9766,0.795,0.9065,0.7079
0.95,0.37,0.9763,0.8103,0.935,0.7314,0.9746,0.9756,0.9763,0.9763,0.9766,0.795,0.9065,0.7079
0.95,0.38,0.9763,0.8103,0.935,0.7314,0.9746,0.9756,0.9763,0.9763,0.9766,0.795,0.9065,0.7079
0.95,0.39,0.9763,0.8103,0.935,0.7314,0.9746,0.9756,0.9763,0.9763,0.9766,0.795,0.9065,0.7079
0.95,0.4,0.9763,0.8103,0.935,0.7314,0.9746,0.9756,0.9763,0.9763,0.9766,0.795,0.9065,0.7079
0.95,0.41,0.9763,0.8101,0.9377,0.7299,0.9746,0.9757,0.9763,0.9763,0.9766,0.7945,0.9086,0.7059
0.95,0.42,0.9763,0.8101,0.9377,0.7299,0.9746,0.9757,0.9763,0.9763,0.9766,0.7945,0.9086,0.7059
0.95,0.43,0.9763,0.8101,0.9377,0.7299,0.9746,0.9757,0.9763,0.9763,0.9766,0.7945,0.9086,0.7059
0.95,0.44,0.9766,0.8103,0.9425,0.7282,0.9748,0.976,0.9766,0.9766,0.9768,0.7959,0.9156,0.7039
0.95,0.45,0.9763,0.8083,0.9421,0.725,0.9745,0.9757,0.9763,0.9763,0.9766,0.7931,0.9151,0.6998
0.95,0.46,0.9762,0.8076,0.9419,0.724,0.9744,0.9756,0.9762,0.9762,0.9764,0.7917,0.9149,0.6978
0.95,0.47,0.9763,0.8087,0.949,0.7225,0.9745,0.9758,0.9763,0.9763,0.9766,0.7921,0.9196,0.6957
0.95,0.48,0.9762,0.808,0.9488,0.7215,0.9743,0.9757,0.9762,0.9762,0.9764,0.7908,0.9194,0.6937
0.95,0.49,0.9762,0.8078,0.9497,0.7205,0.9743,0.9757,0.9762,0.9762,0.9764,0.7903,0.9216,0.6917
0.95,0.5,0.9759,0.8057,0.9494,0.7177,0.974,0.9754,0.9759,0.9759,0.9762,0.7875,0.9212,0.6876
0.95,0.51,0.9759,0.8057,0.9494,0.7177,0.974,0.9754,0.9759,0.9759,0.9762,0.7875,0.9212,0.6876
0.95,0.52,0.976,0.8061,0.9504,0.7177,0.9741,0.9755,0.976,0.976,0.9763,0.7884,0.9237,0.6876
0.95,0.53,0.9762,0.8066,0.9514,0.7178,0.9742,0.9757,0.9762,0.9762,0.9764,0.7893,0.9262,0.6876
0.95,0.54,0.976,0.8055,0.9512,0.7162,0.9741,0.9755,0.976,0.976,0.9763,0.7879,0.926,0.6856
0.95,0.55,0.9759,0.8025,0.9512,0.7127,0.9739,0.9754,0.9759,0.9759,0.9762,0.7865,0.9258,0.6836
0.95,0.56,0.9758,0.8019,0.9511,0.7117,0.9738,0.9752,0.9758,0.9758,0.976,0.785,0.9256,0.6815
0.95,0.57,0.9755,0.8006,0.9507,0.7097,0.9735,0.975,0.9755,0.9755,0.9758,0.7822,0.9252,0.6775
0.95,0.58,0.9758,0.802,0.9545,0.7097,0.9737,0.9753,0.9758,0.9758,0.976,0.784,0.9304,0.6775
0.95,0.59,0.9751,0.7971,0.9555,0.7018,0.9729,0.9746,0.9751,0.9751,0.9754,0.7763,0.9318,0.6653
0.95,0.6,0.9751,0.7971,0.9555,0.7018,0.9729,0.9746,0.9751,0.9751,0.9754,0.7763,0.9318,0.6653
0.95,0.61,0.9749,0.7949,0.9552,0.6989,0.9726,0.9743,0.9749,0.9749,0.9751,0.7734,0.9314,0.6613
0.95,0.62,0.9747,0.793,0.9582,0.6956,0.9724,0.9743,0.9747,0.9747,0.975,0.7714,0.9337,0.6572
0.95,0.63,0.9745,0.7898,0.9581,0.6919,0.972,0.9741,0.9745,0.9745,0.9747,0.7685,0.9333,0.6531
0.95,0.64,0.9741,0.7858,0.9577,0.6872,0.9715,0.9736,0.9741,0.9741,0.9743,0.7641,0.9327,0.6471
0.95,0.65,0.9738,0.7825,0.9575,0.6835,0.9712,0.9734,0.9738,0.9738,0.9741,0.7611,0.9324,0.643
0.95,0.66,0.9738,0.7825,0.9575,0.6835,0.9712,0.9734,0.9738,0.9738,0.9741,0.7611,0.9324,0.643
0.95,0.67,0.9736,0.7803,0.9572,0.6804,0.9709,0.9731,0.9736,0.9736,0.9738,0.7581,0.932,0.6389
0.95,0.68,0.9734,0.7785,0.9571,0.6786,0.9707,0.973,0.9734,0.9734,0.9737,0.7566,0.9318,0.6369
0.95,0.69,0.973,0.7744,0.9568,0.6739,0.9702,0.9726,0.973,0.973,0.9733,0.7521,0.9311,0.6308
0.95,0.7,0.9732,0.7735,0.9589,0.6721,0.9702,0.9728,0.9732,0.9732,0.9734,0.7524,0.9366,0.6288
0.95,0.71,0.9728,0.771,0.9584,0.6686,0.9697,0.9723,0.9728,0.9728,0.973,0.7479,0.936,0.6227
0.95,0.72,0.9728,0.771,0.9584,0.6686,0.9697,0.9723,0.9728,0.9728,0.973,0.7479,0.936,0.6227
0.95,0.73,0.9721,0.7675,0.9575,0.6635,0.969,0.9716,0.9721,0.9721,0.9724,0.7402,0.935,0.6126
0.95,0.74,0.9724,0.768,0.9619,0.6621,0.9692,0.972,0.9724,0.9724,0.9727,0.7414,0.9436,0.6105
0.95,0.75,0.9724,0.7678,0.9649,0.6601,0.9691,0.972,0.9724,0.9724,0.9727,0.7401,0.9492,0.6065
0.95,0.76,0.972,0.7648,0.9645,0.656,0.9687,0.9716,0.972,0.972,0.9723,0.7354,0.9487,0.6004
0.95,0.77,0.9716,0.7604,0.9642,0.6513,0.9681,0.9712,0.9716,0.9716,0.9719,0.7307,0.9482,0.5943
0.95,0.78,0.9717,0.7572,0.9688,0.646,0.9681,0.9715,0.9717,0.9717,0.972,0.7302,0.9572,0.5903
0.95,0.79,0.9711,0.7499,0.9683,0.6377,0.9673,0.9709,0.9711,0.9711,0.9714,0.7222,0.9565,0.5801
0.95,0.8,0.9712,0.7503,0.9695,0.6377,0.9674,0.971,0.9712,0.9712,0.9715,0.7231,0.9597,0.5801
0.95,0.81,0.971,0.7472,0.9693,0.6343,0.967,0.9708,0.971,0.971,0.9712,0.7199,0.9595,0.5761
0.95,0.82,0.9707,0.7458,0.969,0.6323,0.9667,0.9705,0.9707,0.9707,0.971,0.7166,0.9592,0.572
0.95,0.83,0.9706,0.7431,0.9701,0.6289,0.9665,0.9704,0.9706,0.9706,0.9708,0.7143,0.9622,0.568
0.95,0.84,0.9704,0.7408,0.9735,0.6251,0.9662,0.9704,0.9704,0.9704,0.9707,0.7112,0.9685,0.5619
0.95,0.85,0.9703,0.7377,0.9735,0.6216,0.966,0.9703,0.9703,0.9703,0.9706,0.7095,0.9684,0.5598
0.95,0.86,0.9699,0.7354,0.9731,0.6186,0.9655,0.9699,0.9699,0.9699,0.9702,0.7045,0.9681,0.5538
0.95,0.87,0.9697,0.7307,0.9743,0.6126,0.9652,0.9697,0.9697,0.9697,0.9699,0.7004,0.9712,0.5477
0.95,0.88,0.9691,0.7246,0.974,0.6055,0.9645,0.9692,0.9691,0.9691,0.9694,0.6936,0.9708,0.5396
0.95,0.89,0.9688,0.7185,0.9765,0.5975,0.9639,0.9689,0.9688,0.9688,0.969,0.6868,0.9775,0.5294
0.95,0.9,0.968,0.7089,0.9787,0.586,0.9628,0.9682,0.968,0.968,0.9682,0.6755,0.9807,0.5152
0.95,0.91,0.9673,0.7012,0.9784,0.5774,0.9619,0.9676,0.9673,0.9673,0.9676,0.6667,0.9803,0.5051
0.95,0.92,0.9661,0.6855,0.9778,0.5608,0.9603,0.9665,0.9661,0.9661,0.9664,0.6504,0.9796,0.4868
0.95,0.93,0.9659,0.6826,0.9775,0.558,0.9599,0.9662,0.9659,0.9659,0.9661,0.6467,0.9794,0.4828
0.95,0.94,0.9648,0.6698,0.977,0.5449,0.9584,0.9652,0.9648,0.9648,0.9651,0.6319,0.9787,0.4665
0.95,0.95,0.9638,0.6585,0.9761,0.5335,0.9569,0.9642,0.9638,0.9638,0.9641,0.6167,0.978,0.4503
0.96,0.0,0.962,0.6357,0.9785,0.5097,0.9542,0.9626,0.962,0.962,0.9622,0.5869,0.9856,0.4178
0.96,0.01,0.9585,0.7929,0.7798,0.8363,0.962,0.9694,0.9585,0.9585,0.9589,0.7257,0.6343,0.8479
0.96,0.02,0.9689,0.8195,0.8273,0.8283,0.97,0.9728,0.9689,0.9689,0.9693,0.7761,0.7291,0.8296
0.96,0.03,0.9723,0.8287,0.8573,0.8162,0.9727,0.9743,0.9723,0.9723,0.9727,0.7925,0.7726,0.8134
0.96,0.04,0.974,0.8328,0.8647,0.8151,0.9741,0.9751,0.974,0.974,0.9743,0.8024,0.7937,0.8114
0.96,0.05,0.975,0.836,0.8728,0.8135,0.975,0.9758,0.975,0.975,0.9754,0.8085,0.8077,0.8093
0.96,0.06,0.9757,0.8365,0.8808,0.8076,0.9754,0.9761,0.9757,0.9757,0.9759,0.8103,0.8195,0.8012
0.96,0.07,0.9767,0.84,0.8873,0.8078,0.9764,0.9769,0.9767,0.9767,0.977,0.817,0.8333,0.8012
0.96,0.08,0.9767,0.8379,0.8895,0.8024,0.9763,0.9768,0.9767,0.9767,0.977,0.8158,0.8376,0.7951
0.96,0.09,0.9766,0.8286,0.8967,0.785,0.9759,0.9764,0.9766,0.9766,0.9768,0.8122,0.8462,0.7809
0.96,0.1,0.9771,0.8304,0.901,0.7841,0.9764,0.9768,0.9771,0.9771,0.9773,0.8153,0.8552,0.7789
0.96,0.11,0.977,0.8256,0.9064,0.7723,0.976,0.9765,0.977,0.977,0.9772,0.8116,0.8647,0.7647
0.96,0.12,0.9772,0.8267,0.9099,0.7713,0.9763,0.9767,0.9772,0.9772,0.9775,0.813,0.8704,0.7627
0.96,0.13,0.9775,0.8274,0.9122,0.7704,0.9765,0.9769,0.9775,0.9775,0.9777,0.8143,0.8762,0.7606
0.96,0.14,0.9776,0.8278,0.9131,0.7704,0.9766,0.977,0.9776,0.9776,0.9779,0.8152,0.8782,0.7606
0.96,0.15,0.9779,0.8293,0.9168,0.7705,0.9769,0.9773,0.9779,0.9779,0.9781,0.817,0.8824,0.7606
0.96,0.16,0.9776,0.8281,0.9165,0.7685,0.9766,0.977,0.9776,0.9776,0.9779,0.8144,0.8818,0.7566
0.96,0.17,0.9777,0.8283,0.9187,0.7666,0.9767,0.977,0.9777,0.9777,0.978,0.8145,0.8876,0.7525
0.96,0.18,0.9776,0.8273,0.9185,0.765,0.9765,0.9769,0.9776,0.9776,0.9779,0.8132,0.8873,0.7505
0.96,0.19,0.978,0.8296,0.9247,0.7651,0.9769,0.9773,0.978,0.978,0.9783,0.8159,0.8937,0.7505
0.96,0.2,0.9779,0.8288,0.9252,0.7631,0.9767,0.9772,0.9779,0.9779,0.9781,0.8142,0.8954,0.7465
0.96,0.21,0.978,0.8296,0.9269,0.7631,0.9768,0.9773,0.978,0.978,0.9783,0.8151,0.8976,0.7465
0.96,0.22,0.978,0.829,0.9277,0.7616,0.9768,0.9773,0.978,0.978,0.9783,0.8147,0.8995,0.7444
0.96,0.23,0.978,0.829,0.9277,0.7616,0.9768,0.9773,0.978,0.978,0.9783,0.8147,0.8995,0.7444
0.96,0.24,0.9775,0.8225,0.9271,0.7524,0.9761,0.9767,0.9775,0.9775,0.9777,0.8089,0.9005,0.7343
0.96,0.25,0.9776,0.8233,0.9295,0.7525,0.9763,0.9769,0.9776,0.9776,0.9779,0.8098,0.9027,0.7343
0.96,0.26,0.9776,0.8233,0.9295,0.7525,0.9763,0.9769,0.9776,0.9776,0.9779,0.8098,0.9027,0.7343
0.96,0.27,0.9777,0.8218,0.9328,0.749,0.9763,0.977,0.9777,0.9777,0.978,0.8103,0.907,0.7323
0.96,0.28,0.9772,0.8183,0.9345,0.7426,0.9757,0.9765,0.9772,0.9772,0.9775,0.8045,0.9082,0.7221
0.96,0.29,0.9771,0.8173,0.9343,0.7411,0.9756,0.9764,0.9771,0.9771,0.9773,0.8032,0.9079,0.7201
0.96,0.3,0.9768,0.8156,0.934,0.7385,0.9753,0.9761,0.9768,0.9768,0.9771,0.8005,0.9075,0.716
0.96,0.31,0.9767,0.8142,0.9338,0.7367,0.9751,0.976,0.9767,0.9767,0.977,0.7991,0.9072,0.714
0.96,0.32,0.9764,0.8129,0.9334,0.7347,0.9748,0.9757,0.9764,0.9764,0.9767,0.7964,0.9067,0.7099
0.96,0.33,0.9766,0.8134,0.9344,0.7347,0.9749,0.9758,0.9766,0.9766,0.9768,0.7973,0.9091,0.7099
0.96,0.34,0.9767,0.8136,0.9379,0.7332,0.975,0.976,0.9767,0.9767,0.977,0.7977,0.9136,0.7079
0.96,0.35,0.9766,0.8121,0.9377,0.7314,0.9749,0.9758,0.9766,0.9766,0.9768,0.7963,0.9134,0.7059
0.96,0.36,0.9762,0.8075,0.9372,0.7253,0.9744,0.9754,0.9762,0.9762,0.9764,0.7922,0.9127,0.6998
0.96,0.37,0.9762,0.8075,0.9372,0.7253,0.9744,0.9754,0.9762,0.9762,0.9764,0.7922,0.9127,0.6998
0.96,0.38,0.9762,0.8075,0.9372,0.7253,0.9744,0.9754,0.9762,0.9762,0.9764,0.7922,0.9127,0.6998
0.96,0.39,0.9762,0.8075,0.9372,0.7253,0.9744,0.9754,0.9762,0.9762,0.9764,0.7922,0.9127,0.6998
0.96,0.4,0.9762,0.8075,0.9372,0.7253,0.9744,0.9754,0.9762,0.9762,0.9764,0.7922,0.9127,0.6998
0.96,0.41,0.9762,0.8073,0.9399,0.7237,0.9744,0.9755,0.9762,0.9762,0.9764,0.7917,0.9149,0.6978
0.96,0.42,0.9762,0.8073,0.9399,0.7237,0.9744,0.9755,0.9762,0.9762,0.9764,0.7917,0.9149,0.6978
0.96,0.43,0.9762,0.8073,0.9399,0.7237,0.9744,0.9755,0.9762,0.9762,0.9764,0.7917,0.9149,0.6978
0.96,0.44,0.9764,0.8076,0.9447,0.722,0.9746,0.9758,0.9764,0.9764,0.9767,0.7931,0.922,0.6957
0.96,0.45,0.9762,0.8054,0.9444,0.7189,0.9743,0.9756,0.9762,0.9762,0.9764,0.7903,0.9216,0.6917
0.96,0.46,0.976,0.8048,0.9442,0.7179,0.9741,0.9754,0.976,0.976,0.9763,0.7889,0.9214,0.6897
0.96,0.47,0.976,0.8053,0.9503,0.7163,0.9741,0.9755,0.976,0.976,0.9763,0.7884,0.9237,0.6876
0.96,0.48,0.9759,0.8047,0.9501,0.7153,0.974,0.9754,0.9759,0.9759,0.9762,0.787,0.9235,0.6856
0.96,0.49,0.9759,0.8045,0.951,0.7143,0.9739,0.9754,0.9759,0.9759,0.9762,0.7865,0.9258,0.6836
0.96,0.5,0.9755,0.8017,0.9505,0.7105,0.9735,0.975,0.9755,0.9755,0.9758,0.7822,0.9252,0.6775
0.96,0.51,0.9755,0.8017,0.9505,0.7105,0.9735,0.975,0.9755,0.9755,0.9758,0.7822,0.9252,0.6775
0.96,0.52,0.9757,0.8021,0.9516,0.7105,0.9736,0.9751,0.9757,0.9757,0.9759,0.7831,0.9278,0.6775
0.96,0.53,0.9758,0.8026,0.9526,0.7106,0.9737,0.9752,0.9758,0.9758,0.976,0.784,0.9304,0.6775
0.96,0.54,0.9757,0.8015,0.9524,0.709,0.9736,0.9751,0.9757,0.9757,0.9759,0.7826,0.9302,0.6755
0.96,0.55,0.9755,0.7985,0.9524,0.7055,0.9734,0.975,0.9755,0.9755,0.9758,0.7812,0.93,0.6734
0.96,0.56,0.9754,0.7979,0.9523,0.7045,0.9733,0.9748,0.9754,0.9754,0.9757,0.7797,0.9298,0.6714
0.96,0.57,0.9751,0.7965,0.952,0.7025,0.973,0.9745,0.9751,0.9751,0.9754,0.7769,0.9294,0.6673
0.96,0.58,0.9754,0.798,0.9558,0.7025,0.9732,0.9749,0.9754,0.9754,0.9757,0.7787,0.9347,0.6673
0.96,0.59,0.9747,0.793,0.957,0.6946,0.9724,0.9742,0.9747,0.9747,0.975,0.7709,0.9362,0.6552
0.96,0.6,0.9747,0.793,0.957,0.6946,0.9724,0.9742,0.9747,0.9747,0.975,0.7709,0.9362,0.6552
0.96,0.61,0.9745,0.7907,0.9567,0.6917,0.9721,0.9739,0.9745,0.9745,0.9747,0.7679,0.9359,0.6511
0.96,0.62,0.9743,0.7889,0.9597,0.6884,0.9719,0.9739,0.9743,0.9743,0.9746,0.7659,0.9382,0.6471
0.96,0.63,0.9741,0.7856,0.9595,0.6847,0.9715,0.9737,0.9741,0.9741,0.9743,0.7629,0.9379,0.643
0.96,0.64,0.9737,0.7816,0.9592,0.68,0.971,0.9733,0.9737,0.9737,0.974,0.7585,0.9373,0.6369
0.96,0.65,0.9734,0.7783,0.959,0.6764,0.9706,0.973,0.9734,0.9734,0.9737,0.7554,0.9369,0.6329
0.96,0.66,0.9734,0.7783,0.959,0.6764,0.9706,0.973,0.9734,0.9734,0.9737,0.7554,0.9369,0.6329
0.96,0.67,0.9733,0.7771,0.9588,0.6748,0.9705,0.9729,0.9733,0.9733,0.9736,0.7539,0.9367,0.6308
0.96,0.68,0.9732,0.7754,0.9587,0.673,0.9703,0.9727,0.9732,0.9732,0.9734,0.7524,0.9366,0.6288
0.96,0.69,0.9728,0.7712,0.9584,0.6683,0.9698,0.9723,0.9728,0.9728,0.973,0.7479,0.936,0.6227
0.96,0.7,0.9729,0.7704,0.9605,0.6665,0.9698,0.9725,0.9729,0.9729,0.9732,0.7482,0.9415,0.6207
0.96,0.71,0.9725,0.7678,0.9601,0.6629,0.9694,0.9721,0.9725,0.9725,0.9728,0.7436,0.941,0.6146
0.96,0.72,0.9725,0.7678,0.9601,0.6629,0.9694,0.9721,0.9725,0.9725,0.9728,0.7436,0.941,0.6146
0.96,0.73,0.9719,0.7643,0.9593,0.6579,0.9686,0.9714,0.9719,0.9719,0.9721,0.7358,0.9401,0.6045
0.96,0.74,0.9721,0.7648,0.9637,0.6564,0.9688,0.9718,0.9721,0.9721,0.9724,0.737,0.9489,0.6024
0.96,0.75,0.9721,0.7646,0.9669,0.6545,0.9688,0.9718,0.9721,0.9721,0.9724,0.7357,0.9547,0.5984
0.96,0.76,0.9717,0.7615,0.9666,0.6503,0.9683,0.9714,0.9717,0.9717,0.972,0.7309,0.9542,0.5923
0.96,0.77,0.9714,0.7571,0.9662,0.6457,0.9677,0.971,0.9714,0.9714,0.9716,0.7261,0.9538,0.5862
0.96,0.78,0.9715,0.7539,0.971,0.6404,0.9677,0.9713,0.9715,0.9715,0.9717,0.7257,0.9631,0.5822
0.96,0.79,0.9711,0.7489,0.9706,0.6352,0.9672,0.9709,0.9711,0.9711,0.9714,0.7208,0.9627,0.5761
0.96,0.8,0.9712,0.7494,0.972,0.6352,0.9673,0.9711,0.9712,0.9712,0.9715,0.7217,0.966,0.5761
0.96,0.81,0.971,0.7462,0.9717,0.6318,0.967,0.9709,0.971,0.971,0.9712,0.7185,0.9658,0.572
0.96,0.82,0.9707,0.7447,0.9715,0.6298,0.9666,0.9706,0.9707,0.9707,0.971,0.7152,0.9655,0.568
0.96,0.83,0.9706,0.742,0.9726,0.6264,0.9664,0.9705,0.9706,0.9706,0.9708,0.7128,0.9686,0.5639
0.96,0.84,0.9704,0.7398,0.9761,0.6226,0.9661,0.9705,0.9704,0.9704,0.9707,0.7097,0.9752,0.5578
0.96,0.85,0.9703,0.7366,0.9761,0.6191,0.966,0.9704,0.9703,0.9703,0.9706,0.708,0.9751,0.5558
0.96,0.86,0.9699,0.7344,0.9758,0.6161,0.9655,0.97,0.9699,0.9699,0.9702,0.703,0.9748,0.5497
0.96,0.87,0.9697,0.7296,0.9771,0.6101,0.9651,0.9698,0.9697,0.9697,0.9699,0.6988,0.9781,0.5436
0.96,0.88,0.9691,0.7235,0.9768,0.603,0.9644,0.9693,0.9691,0.9691,0.9694,0.692,0.9778,0.5355
0.96,0.89,0.9688,0.7174,0.9794,0.5949,0.9638,0.9691,0.9688,0.9688,0.969,0.6852,0.9848,0.5254
0.96,0.9,0.968,0.7077,0.9817,0.5835,0.9627,0.9684,0.968,0.968,0.9682,0.6738,0.9882,0.5112
0.96,0.91,0.9673,0.7,0.9814,0.5748,0.9618,0.9678,0.9673,0.9673,0.9676,0.6649,0.988,0.501
0.96,0.92,0.9661,0.6842,0.9809,0.5583,0.9602,0.9667,0.9661,0.9661,0.9664,0.6485,0.9876,0.4828
0.96,0.93,0.9659,0.6813,0.9806,0.5555,0.9598,0.9664,0.9659,0.9659,0.9661,0.6448,0.9874,0.4787
0.96,0.94,0.9648,0.6685,0.9801,0.5424,0.9583,0.9654,0.9648,0.9648,0.9651,0.6298,0.987,0.4625
0.96,0.95,0.9638,0.657,0.9793,0.531,0.9568,0.9644,0.9638,0.9638,0.9641,0.6145,0.9865,0.4462
0.96,0.96,0.962,0.6357,0.9785,0.5097,0.9542,0.9626,0.962,0.962,0.9622,0.5869,0.9856,0.4178
0.97,0.0,0.9608,0.6209,0.9813,0.4953,0.9523,0.9617,0.9608,0.9608,0.9609,0.5652,0.9898,0.3955
0.97,0.01,0.957,0.7815,0.777,0.8165,0.9604,0.9675,0.957,0.957,0.9573,0.7118,0.6279,0.8215
0.97,0.02,0.9674,0.808,0.8249,0.8085,0.9684,0.971,0.9674,0.9674,0.9677,0.7615,0.7239,0.8032
0.97,0.03,0.9708,0.8168,0.8554,0.7964,0.971,0.9725,0.9708,0.9708,0.9711,0.7776,0.7683,0.787
0.97,0.04,0.9725,0.8209,0.8628,0.7953,0.9724,0.9734,0.9725,0.9725,0.9728,0.7874,0.7898,0.785
0.97,0.05,0.9736,0.824,0.8711,0.7937,0.9733,0.9741,0.9736,0.9736,0.9738,0.7934,0.8042,0.783
0.97,0.06,0.9741,0.8237,0.8778,0.7878,0.9736,0.9743,0.9741,0.9741,0.9742,0.7942,0.8145,0.7748
0.97,0.07,0.9751,0.8273,0.8844,0.788,0.9746,0.9751,0.9751,0.9751,0.9753,0.8008,0.8286,0.7748
0.97,0.08,0.9751,0.8251,0.8867,0.7826,0.9745,0.9749,0.9751,0.9751,0.9753,0.7996,0.833,0.7688
0.97,0.09,0.975,0.8158,0.8939,0.7651,0.9741,0.9746,0.975,0.975,0.9751,0.7957,0.8416,0.7546
0.97,0.1,0.9755,0.8176,0.8984,0.7643,0.9746,0.975,0.9755,0.9755,0.9757,0.7987,0.8509,0.7525
0.97,0.11,0.9754,0.8124,0.9039,0.7524,0.9742,0.9747,0.9754,0.9754,0.9755,0.7948,0.8605,0.7383
0.97,0.12,0.9757,0.8135,0.9075,0.7515,0.9744,0.9749,0.9757,0.9757,0.9758,0.7961,0.8663,0.7363
